App_name,Category,User_Review,Sentiments,Review_Type
oxford.dictionaryofenglish,Education,Not working in my phone,Negative,CI
oxford.dictionaryofenglish,Education,This is very poor app,Negative,CI
oxford.dictionaryofenglish,Education,I would have rated it 0 star if I can but I just want to say that this app is consuming data I regret downloading this app when I can't use it for free,Negative,CI
oxford.dictionaryofenglish,Education,Worst app...... limited words..... requires subscription on every word search,Negative,CI
oxford.dictionaryofenglish,Education,No word audio pronunciation available.,Negative,CI
oxford.dictionaryofenglish,Education,not working every platform syncronously,Negative,CI
oxford.dictionaryofenglish,Education,The voice is not American or English. Needs work.,Negative,CI
oxford.dictionaryofenglish,Education,Worse. U don't even get the audio pronunciation of words without premium. Horrible. Better to search every word google for Pronouncuation rather than downloading this.,Negative,CI
oxford.dictionaryofenglish,Education,Without subscription ...no usage.i you have enough money..go for it.,Negative,CI
oxford.dictionaryofenglish,Education,"Not helpful at all. Requires subscription, internet connection etc.",Negative,CI
oxford.dictionaryofenglish,Education,Not working in my phone,Negative,CI
oxford.dictionaryofenglish,Education,This is very poor app,Negative,CI
oxford.dictionaryofenglish,Education,I would have rated it 0 star if I can but I just want to say that this app is consuming data I regret downloading this app when I can't use it for free,Negative,CI
oxford.dictionaryofenglish,Education,Worst app...... limited words..... requires subscription on every word search,Negative,CI
oxford.dictionaryofenglish,Education,Some issues can solve not compatible,Negative,CI
photomath,Education,The app really helpful but it has no langauge translation,Negative,CI
photomath,Education,I reset my phone and now it wont give the textbook option,Negative,CI
photomath,Education,Some issues can solve not compatible,Negative,CI
photomath,Education,The app really helpful but it has no langauge translation,Negative,CI
photomath,Education,I reset my phone and now it wont give the textbook option,Negative,CI
photomath,Education,Some issues can solve not compatible,Negative,CI
photomath,Education,The app really helpful but it has no langauge translation,Negative,CI
photomath,Education,I reset my phone and now it wont give the textbook option,Negative,CI
photomath,Education,Some issues can solve not compatible,Negative,CI
photomath,Education,The app really helpful but it has no langauge translation,Negative,CI
photomath,Education,I reset my phone and now it wont give the textbook option,Negative,CI
photomath,Education,Bad application too much slow,Negative,CI
talkenglishconversation,Education,Awful....the worst app ever,Negative,CI
talkenglishconversation,Education,I downloaded this app installed it but can't open it .i m using samsung grand galaxy neo plus,Negative,CI
talkenglishconversation,Education,It is not opened,Negative,CI
talkenglishconversation,Education,It's  not  working  properly.... audio is not paying,Negative,CI
talkenglishconversation,Education,"Stupid app, too much slow",Negative,CI
talkenglishconversation,Education,it is not opening in my smartphone. Really disappointing app! Hate it!,Negative,CI
talkenglishconversation,Education,Not working in my phone,Negative,CI
talkenglishconversation,Education,When i m in not online i cant use it..,Negative,CI
talkenglishconversation,Education,What is this stupid app ... It cannot download the file,Negative,CI
talkenglishconversation,Education,This app is not open in Motorola,Negative,CI
talkenglishconversation,Education,App don't come to my homescreen,Negative,CI
talkenglishconversation,Education,I can't able to open this app.. when i'm click on this app to open ... app will not open. It's stuck on the logo,Negative,CI
talkenglishconversation,Education,It does not working in my phone its wastage of time,Negative,CI
talkenglishconversation,Education,Very network issue in this app,Negative,CI
talkenglishconversation,Education,It is not initializing. Don't waste time,Negative,CI
talkenglishconversation,Education,This app is not able to download.,Negative,CI
talkenglishconversation,Education,Don't download it ...i really uninstal it,Negative,CI
talkenglishconversation,Education,Not downloading properlly,Negative,CI
talkenglishconversation,Education,Totally useless and rubbish. Doesn't even open,Negative,CI
talkenglishconversation,Education,It always showed error while mixing audio when i try to save recorded audio,Negative,CI
talkenglishconversation,Education,Slow loading each conversation,Negative,CI
talkenglishconversation,Education,Very poor app as always shows message failed to download while downloading conversations. Says to check network while other apps running somothly,Negative,CI
talkenglishconversation,Education,Doesn't start at all,Negative,CI
talkenglishconversation,Education,not good app for English conversation,Negative,CI
talkenglishconversation,Education,Offline not working,Negative,CI
talkenglishconversation,Education,"The conversation can't download audio file, so I can't open other conversation, it says any problem in my internet connection, but mine is good",Negative,CI
talkenglishconversation,Education,spell practice ,Negative,CI
talkenglishconversation,Education,It's not start,Negative,CI
talkenglishconversation,Education,Bad application too much slow,Negative,CI
talkenglishconversation,Education,Awful....the worst app ever,Negative,CI
talkenglishconversation,Education,I downloaded this app installed it but can't open it .i m using samsung grand galaxy neo plus,Negative,CI
